"drug_id";"drug_id_EKP";"direct";"Disease.or.Syndrome";"Pathologic.Function";"Finding";"Cell";"Cell.Component";"Organism.Function";"Body.Part..Organ..or.Organ.Component";"Sign.or.Symptom";"Mental.or.Behavioral.Dysfunction";"Chemical.Viewed.Structurally";"Organic.Chemical";"Pharmacologic.Substance";"Neuroreactive.Substance.or.Biogenic.Amine";"Gene.or.Genome";"Cell.Function";"Amino.Acid..Peptide..or.Protein";"Lipid";"Biologically.Active.Substance";"Receptor";"Inorganic.Chemical";"Hormone";"Patient.or.Disabled.Group";"Age.Group";"Human";"Population.Group";"Chemical.Viewed.Functionally";"Therapeutic.or.Preventive.Procedure";"Animal";"Mammal";"Professional.or.Occupational.Group";"Body.Substance";"Steroid";"Mental.Process";"Species";"Group";"Health.Care.Activity";"Laboratory.Procedure";"Diagnostic.Procedure";"Occupational.Activity";"Molecular.Function";"Genetic.Function";"Organism.Attribute";"Organ.or.Tissue.Function";"Antibiotic";"Enzyme";"Nucleic.Acid..Nucleoside..or.Nucleotide";"Immunologic.Factor";"Indicator..Reagent..or.Diagnostic.Aid";"Cell.or.Molecular.Dysfunction";"Physiologic.Function";"Injury.or.Poisoning";"Qualitative.Concept";"Laboratory.or.Test.Result";"Medical.Device";"Biologic.Function";"Congenital.Abnormality";"Neoplastic.Process";"Vitamin";"Nucleotide.Sequence";"Body.System";"Tissue";"Acquired.Abnormality";"Natural.Phenomenon.or.Process";"Activity";"Carbohydrate";"Anatomical.Abnormality";"Hazardous.or.Poisonous.Substance";"Functional.Concept";"Experimental.Model.of.Disease";"Element..Ion..or.Isotope";"Clinical.Attribute";"Bacterium";"Family.Group";"Plant";"Organism";"Fungus";"Food";"Individual.Behavior";"Eicosanoid";"Biomedical.or.Dental.Material";"Clinical.Drug";"Substance";"Temporal.Concept";"Chemical";"Organophosphorus.Compound";"Quantitative.Concept";"Research.Activity";"Manufactured.Object";"Molecular.Biology.Research.Technique";"Phenomenon.or.Process";"Body.Location.or.Region";"Embryonic.Structure";"Environmental.Effect.of.Humans";"Virus";"Idea.or.Concept";"Research.Device";"Molecular.Sequence";"Eukaryote";"Intellectual.Product";"Vertebrate";"Archaeon";"Fish";"Human.caused.Phenomenon.or.Process";"Social.Behavior";"Spatial.Concept";"Daily.or.Recreational.Activity";"Fully.Formed.Anatomical.Structure";"Classification";"Bird";"Body.Space.or.Junction";"Amphibian";"Educational.Activity";"Biomedical.Occupation.or.Discipline";"Reptile";"Anatomical.Structure";"Occupation.or.Discipline";"Amino.Acid.Sequence";"Disorders";"Anatomy";"Physiology";"Chemicals...Drugs";"Genes...Molecular.Sequences";"Living.Beings";"Procedures";"Activities...Behaviors";"Concepts...Ideas";"Phenomena";"Devices";"Objects";"Occupations";"disease_id";"disease_id_EKP";"Status"
"DB00035";"2672446";"TRUE";23;12;20;1;1;3;4;4;0;8;4;23;1;3;1;19;0;10;0;0;4;1;7;2;6;0;17;2;6;3;1;0;0;0;1;4;1;1;1;1;1;0;1;0;4;1;5;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;8;7;33;3;34;21;1;0;0;0;0;0;"C0042974";"123069";"Approved"
"DB00035";"2672446";"TRUE";14;2;11;0;0;1;0;4;1;12;10;28;0;2;0;10;0;1;0;0;5;1;7;1;6;0;12;0;0;1;0;0;0;0;1;3;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;2;28;2;20;14;1;0;0;2;0;0;"C0270327";"79499";"Approved"
"DB00036";"2360883";"TRUE";0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;0;4;1;0;0;0;0;0;0;"C0019069";"1260601";"Approved"
"DB00036";"2360883";"FALSE";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3;1;0;0;0;0;0;0;"C0008533";"2180810";"Approved"
"DB00036";"2360883";"FALSE";1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;3;1;0;0;0;0;0;0;"C0040015";"810693";"Approved"
"DB00036";"2360883";"FALSE";1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;3;1;0;0;0;0;0;0;"C0015503";"280250";"Approved"
"DB00038";"697553";"TRUE";61;18;55;18;3;3;11;2;0;30;14;38;2;12;5;50;2;21;2;1;7;2;5;2;4;0;8;3;12;1;3;5;0;5;1;0;2;0;0;4;2;1;8;1;7;3;29;0;2;1;5;1;0;1;2;2;29;0;2;0;8;0;0;2;4;0;2;0;0;2;0;3;1;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;41;21;87;14;34;10;2;2;2;1;0;0;"C0040034";"717125";"Approved"
"DB00039";"132505";"TRUE";0;4;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0;1;0;0;0;1;1;0;0;0;3;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;3;0;4;4;0;0;0;0;0;0;"C0392190";"3676838";"Approved"
"DB00041";"825143";"TRUE";15;2;23;22;1;1;7;0;0;16;7;24;1;11;5;47;1;13;5;1;1;2;2;1;2;1;19;2;10;0;1;0;0;4;0;0;2;0;0;1;2;0;2;0;2;1;34;2;1;1;1;0;1;1;1;1;24;0;0;0;3;0;0;0;2;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;34;12;64;11;22;21;0;0;1;2;0;0;"C0023467";"320228";"Approved"
"DB00041";"825143";"TRUE";1;1;7;2;1;0;5;0;0;10;6;18;0;2;1;24;0;7;0;1;0;2;2;1;2;1;17;1;5;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;21;0;0;0;1;0;0;0;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;2;36;2;13;17;0;0;0;0;0;0;"C0278678";"4637093";"Approved"
"DB00041";"825143";"FALSE";1;0;3;1;1;0;4;0;0;3;2;11;0;2;0;14;0;0;1;1;0;1;2;1;1;1;9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;21;2;8;9;0;0;0;0;0;0;"C0860594";"4066578";"Approved"
"DB00043";"607113";"TRUE";56;17;34;8;2;1;4;6;2;15;5;20;1;5;4;19;0;4;2;2;2;2;5;1;5;0;16;0;2;7;2;4;0;0;0;9;3;4;1;4;0;1;4;0;0;0;20;0;0;1;1;0;1;0;0;1;5;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;15;12;43;5;23;32;1;2;1;0;0;0;"C0004096";"796946";"Approved"
"DB00043";"607113";"TRUE";9;7;12;0;0;0;0;1;0;5;3;7;1;1;1;12;0;1;2;0;1;2;3;1;4;0;6;0;0;1;0;2;0;0;0;2;0;1;0;0;0;0;1;0;0;0;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;2;20;1;11;9;0;0;1;0;0;0;"C0578870";"3896022";"Approved"
"DB00046";"786751";"TRUE";23;8;22;0;1;1;3;3;0;16;4;33;1;3;0;33;1;14;2;1;17;2;7;2;7;1;12;1;3;1;1;0;0;2;0;4;6;3;1;2;1;0;0;0;3;0;1;1;0;0;0;0;0;6;0;4;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;7;4;54;3;25;25;1;1;0;6;0;0;"C0011854";"766164";"Approved"
"DB00046";"786751";"TRUE";23;9;22;2;1;1;2;1;0;18;5;33;1;4;1;35;1;15;3;1;16;2;6;2;7;1;13;1;3;1;2;0;0;1;0;4;7;3;1;3;1;0;0;0;4;0;1;1;0;1;0;0;0;5;0;3;1;1;0;0;1;0;0;0;3;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;10;6;56;4;23;27;1;1;0;5;0;0;"C0011860";"192835";"Approved"
"DB00047";"2308898";"TRUE";29;10;32;5;3;2;1;5;1;24;12;49;2;4;6;48;6;28;6;2;20;5;8;2;9;1;14;1;9;4;2;1;0;1;0;5;7;2;1;6;1;1;0;0;7;1;0;1;1;1;1;0;0;3;0;1;5;1;0;0;2;1;0;1;5;0;0;0;1;3;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;12;13;89;4;41;28;3;0;0;3;0;0;"C0011854";"766164";"Approved"
"DB00047";"2308898";"TRUE";29;11;36;6;3;2;1;5;1;26;14;51;2;6;7;49;6;29;6;2;20;5;7;2;11;1;15;1;8;4;3;2;0;1;0;5;8;2;1;9;3;1;1;0;7;1;0;1;1;2;0;0;0;4;0;1;8;1;0;0;2;1;0;1;5;0;0;0;1;3;0;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;14;20;92;6;42;31;3;0;0;4;0;0;"C0011860";"192835";"Approved"
"DB00048";"2292490";"FALSE";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"C0410065";"3308250";"Approved"
"DB00048";"2292490";"TRUE";1;0;1;0;0;0;0;0;0;1;0;2;0;0;0;2;0;2;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;0;0;2;0;0;0;0;0;0;"C0030848";"508993";"Approved"
"DB00049";"158264";"TRUE";14;4;13;1;1;0;1;0;0;11;9;13;0;0;0;4;0;4;0;1;0;4;4;1;3;1;7;0;2;1;1;0;0;2;0;1;1;0;1;0;0;0;1;0;4;1;0;0;0;0;2;0;0;0;0;1;9;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;4;1;19;0;16;9;2;0;0;0;0;0;"C0740394";"2591315";"Approved"
"DB00051";"856467";"TRUE";161;28;110;13;4;4;7;16;3;28;14;45;0;20;4;52;2;14;8;0;4;5;9;2;7;3;31;2;6;5;2;7;0;4;1;11;3;4;1;4;0;1;6;1;4;1;37;0;5;0;4;2;3;0;1;3;16;1;1;2;4;3;0;0;2;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;29;16;96;21;41;47;1;3;3;0;0;0;"C0003873";"729887";"Approved"
"DB00051";"856467";"TRUE";76;17;58;5;2;2;3;7;0;18;4;31;0;6;1;32;1;7;4;0;3;3;7;2;6;3;21;1;1;4;1;5;0;1;1;10;1;3;1;2;0;1;4;1;0;0;28;0;2;0;1;1;0;0;0;1;5;1;1;0;0;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;9;7;62;7;27;33;1;2;0;0;0;0;"C3495559";"1040478";"Approved"
"DB00051";"856467";"TRUE";84;9;50;2;1;0;2;10;1;17;4;31;0;7;3;41;0;7;4;0;4;3;4;2;6;3;20;1;0;5;0;6;0;0;1;9;0;2;1;2;0;2;3;0;2;0;32;0;2;0;2;1;0;0;0;1;5;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;4;7;66;8;22;29;1;1;0;0;0;0;"C0003872";"2233308";"Approved"
"DB00051";"856467";"TRUE";93;17;65;3;2;2;5;9;2;16;4;26;0;6;2;32;2;8;2;0;3;3;7;2;5;3;21;0;4;4;1;4;0;2;1;10;3;2;1;2;0;1;2;1;1;0;26;0;2;0;2;1;0;0;0;2;6;1;1;1;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;11;6;59;7;28;34;1;2;0;0;0;0;"C0038013";"2275539";"Approved"
"DB00051";"856467";"TRUE";127;20;87;13;2;3;2;13;1;25;10;38;0;11;3;48;2;12;6;0;4;5;8;2;7;3;33;2;2;5;2;7;0;1;1;11;3;3;1;5;0;1;4;1;3;1;34;0;4;0;2;1;0;0;0;1;12;1;1;0;1;2;0;0;1;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;19;14;84;12;34;48;1;2;0;0;0;0;"C0010346";"2623665";"Approved"
"DB00051";"856467";"TRUE";116;19;84;11;2;2;3;13;1;24;9;35;0;15;2;43;2;12;5;0;4;5;8;2;7;3;27;2;3;5;1;7;0;1;1;11;3;3;1;4;0;1;2;2;4;1;30;0;5;0;2;1;0;0;0;2;11;1;1;0;1;2;0;0;2;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;16;9;79;16;35;42;1;2;0;0;0;0;"C0009324";"646263";"Approved"
"DB00051";"856467";"FALSE";1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;"C0406317";"3272044";"Approved"
"DB00051";"856467";"TRUE";29;8;21;0;1;0;2;3;1;10;5;17;0;3;0;13;0;3;1;0;0;3;5;2;4;3;13;1;0;2;0;1;0;0;1;6;0;3;1;0;0;0;2;1;0;0;9;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;4;2;27;3;19;20;1;0;0;0;0;0;"C0162836";"688138";"Approved"
"DB00052";"142663";"TRUE";59;11;52;0;1;8;1;0;3;77;20;71;9;26;12;101;7;66;4;6;33;2;10;2;8;0;20;2;23;2;3;15;0;6;1;6;4;3;1;5;5;2;9;0;11;10;18;1;1;3;5;1;0;1;2;7;15;1;0;0;4;0;2;0;4;0;6;1;0;12;0;2;4;0;2;1;0;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;8;39;182;26;61;30;1;3;4;1;0;0;"C0151686";"4960246";"Approved"
"DB00052";"142663";"TRUE";28;10;27;3;2;3;5;3;2;10;2;14;3;7;1;17;0;7;1;0;14;1;10;2;6;0;8;0;3;1;0;3;0;2;1;1;6;2;0;0;2;2;0;0;1;0;1;0;1;0;0;1;0;2;0;3;3;0;1;0;1;1;1;0;2;1;0;0;1;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;10;9;27;8;27;15;0;1;1;2;0;0;"C0032897";"330395";"Approved"
"DB00052";"142663";"TRUE";25;6;24;0;0;3;2;1;0;11;2;20;4;7;0;25;2;8;0;0;19;1;7;2;5;0;8;1;5;0;0;3;0;2;0;3;6;1;0;0;2;2;0;0;0;1;3;0;0;1;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;2;8;32;7;24;17;0;1;0;0;0;0;"C0013338";"2261117";"Approved"
"DB00052";"142663";"TRUE";51;15;69;10;3;5;9;4;3;34;4;41;7;12;2;42;3;26;1;0;31;1;10;2;8;0;16;2;4;4;0;11;0;2;1;7;5;2;1;3;2;5;1;0;3;4;3;0;1;2;1;1;0;1;1;7;15;0;1;0;4;0;0;0;2;1;0;1;0;5;1;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;27;19;76;13;37;28;1;2;1;1;0;0;"C0041408";"696275";"Approved"
"DB00053";"904206";"TRUE";5;2;4;3;1;1;1;2;0;1;2;4;0;1;0;4;0;0;0;0;0;1;3;1;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;1;7;1;8;6;0;0;0;0;0;0;"C0017205";"522554";"Approved"
"DB00056";"976338";"TRUE";11;4;17;7;1;1;2;2;0;10;7;21;0;15;4;16;0;4;0;0;1;1;3;0;2;0;19;0;1;0;0;1;0;0;0;1;0;0;0;2;0;1;0;2;3;6;13;0;1;0;3;0;0;0;0;0;23;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;9;5;38;15;7;20;0;0;1;0;0;0;"C0023467";"320228";"Approved"
"DB00059";"945959";"TRUE";5;2;14;4;1;0;1;1;0;3;2;9;0;1;0;5;0;0;0;0;0;2;2;0;0;0;6;1;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;1;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;5;1;11;1;9;6;0;0;0;0;0;0;"C0023449";"425171";"Approved"
"DB00060";"852051";"FALSE";3;1;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;"C0751967";"89923";"Approved"
"DB00063";"2648235";"TRUE";25;21;24;0;0;2;1;1;0;16;6;33;0;10;4;41;0;12;7;1;0;1;0;1;2;0;22;0;0;2;0;0;0;0;1;6;1;4;1;1;0;0;2;0;5;1;16;0;0;0;1;0;0;2;0;0;0;0;0;0;2;1;0;0;2;2;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;3;9;59;10;7;29;1;1;0;2;0;0;"C0948089";"1143030";"Approved"
"DB00065";"976279";"TRUE";247;53;170;14;2;9;13;22;5;40;14;70;1;27;10;101;4;34;6;3;9;8;9;2;16;2;54;2;6;12;3;8;0;1;1;18;9;14;1;9;5;3;7;0;14;2;47;0;2;3;5;1;0;1;1;4;27;1;1;0;6;8;1;1;4;10;1;1;0;2;1;2;2;0;0;0;0;1;0;2;0;0;1;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406;36;40;156;28;60;92;3;5;2;1;0;0;"C0010346";"2623665";"Approved"
"DB00065";"976279";"TRUE";209;49;149;15;2;7;16;23;3;46;17;71;1;30;7;103;3;36;9;3;10;7;9;2;15;2;48;2;10;13;4;7;0;2;1;16;9;13;1;7;3;1;4;0;18;2;47;0;2;2;4;1;1;1;1;2;25;1;1;0;7;4;1;1;4;6;1;0;0;2;1;2;2;0;0;0;0;0;0;1;0;1;1;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;42;27;162;31;63;82;2;3;3;1;1;0;"C0009324";"646263";"Approved"
"DB00065";"976279";"TRUE";291;61;206;22;3;9;18;33;5;55;25;89;2;38;14;126;4;47;10;4;10;8;9;2;15;2;57;2;10;12;5;8;0;4;1;16;14;12;1;10;5;3;8;0;20;3;63;1;2;6;9;1;4;1;2;4;29;1;1;2;7;10;2;1;5;2;1;2;0;2;4;3;2;1;0;0;0;1;0;2;0;1;1;0;3;1;1;0;2;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;481;55;50;204;39;67;96;3;7;7;1;1;0;"C0003873";"729887";"Approved"
"DB00065";"976279";"TRUE";129;29;104;4;2;6;11;18;2;27;9;48;1;18;3;61;3;18;3;1;6;6;7;2;12;2;35;0;3;8;1;6;0;1;1;14;9;11;1;2;3;2;4;0;7;0;36;0;2;1;3;1;0;1;0;3;7;1;1;1;2;3;2;0;2;3;0;0;0;0;0;1;2;0;1;0;0;0;0;2;0;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;19;18;104;19;43;65;1;2;2;1;0;0;"C0038013";"2275539";"Approved"
"DB00065";"976279";"TRUE";98;18;70;5;1;3;4;16;3;26;10;51;1;18;3;72;1;17;6;1;6;3;3;2;12;2;28;1;0;8;0;7;0;0;1;12;5;8;1;2;2;1;5;0;5;1;43;0;2;1;4;1;0;1;1;1;6;0;1;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;9;14;109;19;30;50;1;1;1;1;0;0;"C0003872";"2233308";"Approved"
"DB00065";"976279";"FALSE";1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;"C0406317";"3272044";"Approved"
